"site_id"|"site_name"|"entity_id"|"entity_name"|"sample_id"|"age_bp"|"age_uncert_pos"|"age_uncert_neg"|"d18o_permille"|"d13c_permille"
144|"Botuverá cave"|312|"BT-2"|177870|"81815.72221"|"1142.9972"|"1134.264751"|"-1.6"|"-5.69"
144|"Botuverá cave"|312|"BT-2"|177871|"81882.9326"|"1178.04925"|"1161.153957"|"-1.32"|"-6.15"
144|"Botuverá cave"|312|"BT-2"|177872|"81954.70147"|"1218.800312"|"1197.267485"|"-1.16"|"-5.57"
144|"Botuverá cave"|312|"BT-2"|177873|"82024.67238"|"1255.917318"|"1216.833185"|"-1.34"|"-6.17"
144|"Botuverá cave"|312|"BT-2"|177874|"82093.12934"|"1300.632626"|"1232.035401"|"-1.54"|"-5.97"
144|"Botuverá cave"|312|"BT-2"|177875|"82166.83987"|"1322.476617"|"1275.5082"|"-1.18"|"-5.7"
144|"Botuverá cave"|312|"BT-2"|177876|"82242.44379"|"1364.330453"|"1317.130208"|"-1.45"|"-6.17"
144|"Botuverá cave"|312|"BT-2"|177877|"82316.62956"|"1396.456053"|"1355.75018"|"-1.53"|"-6.26"
144|"Botuverá cave"|312|"BT-2"|177878|"82388.2732"|"1443.540736"|"1388.761862"|"-1.46"|"-6.11"
144|"Botuverá cave"|312|"BT-2"|177879|"82462.80134"|"1498.904641"|"1419.463769"|"-1.36"|"-5.95"
144|"Botuverá cave"|312|"BT-2"|177880|"82541.60961"|"1549.007831"|"1457.916301"|"-1.3"|"-5.8"
144|"Botuverá cave"|312|"BT-2"|177881|"82638.90714"|"1546.747503"|"1460.474157"|"-1.51"|"-6.2"
144|"Botuverá cave"|312|"BT-2"|177882|"82743.88159"|"1544.506567"|"1451.148338"|"-1.82"|"-6.39"
144|"Botuverá cave"|312|"BT-2"|177883|"82849.85568"|"1529.66873"|"1444.688065"|"-1.41"|"-6.05"
144|"Botuverá cave"|312|"BT-2"|177884|"82958.49652"|"1514.547981"|"1430.941809"|"-1.93"|"-6.19"
144|"Botuverá cave"|312|"BT-2"|177885|"83064.76499"|"1504.923684"|"1427.192279"|"-2.07"|"-6.48"
144|"Botuverá cave"|312|"BT-2"|177886|"83171.6252"|"1490.646709"|"1419.054655"|"-1.78"|"-6"
144|"Botuverá cave"|312|"BT-2"|177887|"83273.50549"|"1480.437526"|"1401.002772"|"-1.82"|"-6.44"
144|"Botuverá cave"|312|"BT-2"|177888|"83382.08131"|"1463.467126"|"1390.211501"|"-1.65"|"-5.82"
144|"Botuverá cave"|312|"BT-2"|177889|"83493.88522"|"1443.85901"|"1372.550646"|"-1.73"|"-5.67"
144|"Botuverá cave"|312|"BT-2"|177890|"83602.67733"|"1429.568859"|"1362.792108"|"-1.78"|"-5.85"
144|"Botuverá cave"|312|"BT-2"|177891|"83714.31485"|"1410.995974"|"1358.97038"|"-1.75"|"-6.14"
144|"Botuverá cave"|312|"BT-2"|177892|"83816.55615"|"1405.620249"|"1339.106757"|"-1.85"|"-6.04"
144|"Botuverá cave"|312|"BT-2"|177893|"83922.21456"|"1404.081407"|"1319.8451"|"-1.51"|"-5.15"
144|"Botuverá cave"|312|"BT-2"|177894|"84030.38207"|"1402.8812"|"1306.835879"|"-2.19"|"-5.13"
144|"Botuverá cave"|312|"BT-2"|177895|"84141.46749"|"1383.852446"|"1296.912144"|"-2.15"|"-5.21"
144|"Botuverá cave"|312|"BT-2"|177896|"84247.28824"|"1386.37805"|"1277.13307"|"-3.25"|"-5.64"
144|"Botuverá cave"|312|"BT-2"|177897|"84360.35093"|"1375.427972"|"1277.558633"|"-3.02"|"-6.29"
144|"Botuverá cave"|312|"BT-2"|177898|"84473.76677"|"1370.63389"|"1278.6249"|"-2.75"|"-6.26"
144|"Botuverá cave"|312|"BT-2"|177899|"84585.75808"|"1349.396882"|"1274.95138"|"-3.67"|"-6.12"
144|"Botuverá cave"|312|"BT-2"|177900|"84696.70062"|"1333.085423"|"1277.385951"|"-3.91"|"-6.01"
144|"Botuverá cave"|312|"BT-2"|177901|"84806.04024"|"1318.74428"|"1274.413352"|"-3.76"|"-6.05"
144|"Botuverá cave"|312|"BT-2"|177902|"84913.5611"|"1311.696592"|"1260.059076"|"-4.21"|"-6.16"
144|"Botuverá cave"|312|"BT-2"|177903|"85019.20702"|"1316.912082"|"1257.564289"|"-4.32"|"-6.3"
144|"Botuverá cave"|312|"BT-2"|177904|"85120.94393"|"1323.161272"|"1252.213167"|"-4.28"|"-6.24"
144|"Botuverá cave"|312|"BT-2"|177905|"85232.10032"|"1308.100986"|"1249.004651"|"-3.91"|"-6.08"
144|"Botuverá cave"|312|"BT-2"|177906|"85340.9862"|"1304.778032"|"1250.005735"|"-4.08"|"-5.78"
144|"Botuverá cave"|312|"BT-2"|177907|"85448.06238"|"1305.824619"|"1239.216476"|"-4.33"|"-5.81"
144|"Botuverá cave"|312|"BT-2"|177908|"85560.64272"|"1295.193063"|"1232.920213"|"-4.22"|"-5.85"
144|"Botuverá cave"|312|"BT-2"|177909|"85668.75835"|"1288.968175"|"1238.118709"|"-4.46"|"-6.36"
144|"Botuverá cave"|312|"BT-2"|177910|"85768.27469"|"1304.774419"|"1227.645532"|"-4.49"|"-6.08"
144|"Botuverá cave"|312|"BT-2"|177911|"85876.3873"|"1295.18428"|"1222.671929"|"-3.89"|"-6.17"
144|"Botuverá cave"|312|"BT-2"|177912|"85982.97951"|"1284.301914"|"1210.305888"|"-4.68"|"-6.45"
144|"Botuverá cave"|312|"BT-2"|177913|"86087.55375"|"1280.293805"|"1195.405775"|"-3.79"|"-5.97"
144|"Botuverá cave"|312|"BT-2"|177914|"86199.9487"|"1279.033404"|"1201.310638"|"-4.17"|"-6.53"
144|"Botuverá cave"|312|"BT-2"|177915|"86308.23022"|"1277.582581"|"1202.219954"|"-3.9"|"-5.7"
144|"Botuverá cave"|312|"BT-2"|177916|"86410.48679"|"1279.794554"|"1197.802465"|"-3.84"|"-5.36"
144|"Botuverá cave"|312|"BT-2"|177917|"86510.04188"|"1290.795972"|"1186.554304"|"-4.27"|"-6.32"
144|"Botuverá cave"|312|"BT-2"|177918|"86621.45607"|"1293.300607"|"1204.632107"|"-4.34"|"-6.21"
144|"Botuverá cave"|312|"BT-2"|177919|"86732.93583"|"1282.494809"|"1216.435006"|"-4.02"|"-6.2"
144|"Botuverá cave"|312|"BT-2"|177920|"86842.72093"|"1278.418129"|"1224.903698"|"-4.35"|"-6.51"
144|"Botuverá cave"|312|"BT-2"|177921|"86944.02779"|"1294.276942"|"1226.459279"|"-4.64"|"-6.47"
144|"Botuverá cave"|312|"BT-2"|177922|"87049.47311"|"1311.396177"|"1241.956036"|"-4.74"|"-6.48"
144|"Botuverá cave"|312|"BT-2"|177923|"87157.65554"|"1320.251016"|"1250.427391"|"-4.64"|"-6.21"
144|"Botuverá cave"|312|"BT-2"|177924|"87261.1263"|"1324.865454"|"1246.882667"|"-4.44"|"-6.57"
144|"Botuverá cave"|312|"BT-2"|177925|"87366.04682"|"1338.905136"|"1252.91412"|"-4.42"|"-6.66"
144|"Botuverá cave"|312|"BT-2"|177926|"87472.15711"|"1348.548383"|"1259.699874"|"-3.94"|"-6.07"
144|"Botuverá cave"|312|"BT-2"|177927|"87577.39835"|"1364.66046"|"1263.431361"|"-3.33"|"-6.5"
144|"Botuverá cave"|312|"BT-2"|177928|"87685.73543"|"1368.452567"|"1274.182886"|"-3.07"|"-5.99"
144|"Botuverá cave"|312|"BT-2"|177929|"87792.25046"|"1369.836078"|"1280.139882"|"-3.38"|"-6.41"
144|"Botuverá cave"|312|"BT-2"|177930|"87898.45092"|"1384.135546"|"1287.195687"|"-3.22"|"-6.22"
144|"Botuverá cave"|312|"BT-2"|177931|"88005.41134"|"1383.531723"|"1298.126025"|"-3.52"|"-6.41"
144|"Botuverá cave"|312|"BT-2"|177932|"88111.93273"|"1403.70644"|"1311.545271"|"-3.22"|"-6.38"
144|"Botuverá cave"|312|"BT-2"|177933|"88221.11945"|"1422.616717"|"1316.497075"|"-3.75"|"-6.75"
144|"Botuverá cave"|312|"BT-2"|177934|"88336.34417"|"1430.896687"|"1328.639318"|"-3.75"|"-6.47"
144|"Botuverá cave"|312|"BT-2"|177935|"88441.83914"|"1442.897517"|"1335.100705"|"-3.26"|"-6.45"
144|"Botuverá cave"|312|"BT-2"|177936|"88550.80068"|"1452.366753"|"1356.175477"|"-3.62"|"-6.65"
144|"Botuverá cave"|312|"BT-2"|177937|"88657.51377"|"1459.617074"|"1374.480011"|"-3.8"|"-6.6"
144|"Botuverá cave"|312|"BT-2"|177938|"88766.26643"|"1464.282935"|"1392.91485"|"-3.73"|"-6.64"
144|"Botuverá cave"|312|"BT-2"|177939|"88872.66954"|"1464.061078"|"1399.312426"|"-3.73"|"-6.55"
144|"Botuverá cave"|312|"BT-2"|177940|"88982.29377"|"1466.196827"|"1417.607462"|"-4.12"|"-6.87"
144|"Botuverá cave"|312|"BT-2"|177941|"89090.25524"|"1477.851556"|"1423.436734"|"-3.72"|"-6.36"
144|"Botuverá cave"|312|"BT-2"|177942|"89198.75665"|"1489.813447"|"1441.447553"|"-3.62"|"-6.46"
144|"Botuverá cave"|312|"BT-2"|177943|"89309.22061"|"1504.440934"|"1462.278148"|"-3.61"|"-6.22"
144|"Botuverá cave"|312|"BT-2"|177944|"89419.27709"|"1529.780521"|"1477.802188"|"-3.83"|"-5.72"
144|"Botuverá cave"|312|"BT-2"|177945|"89519.02481"|"1546.756537"|"1485.613569"|"-3.84"|"-6.15"
144|"Botuverá cave"|312|"BT-2"|177946|"89628.64392"|"1544.629491"|"1510.233983"|"-3.92"|"-6.34"
144|"Botuverá cave"|312|"BT-2"|177947|"89738.66488"|"1558.373482"|"1525.657359"|"-4.2"|"-6.29"
144|"Botuverá cave"|312|"BT-2"|177948|"89849.3369"|"1572.973846"|"1541.68405"|"-4.07"|"-6.38"
144|"Botuverá cave"|312|"BT-2"|177949|"89954.66057"|"1590.403599"|"1550.91031"|"-4.61"|"-6.52"
144|"Botuverá cave"|312|"BT-2"|177950|"90066.75677"|"1596.589349"|"1568.486922"|"-4.13"|"-6.39"
144|"Botuverá cave"|312|"BT-2"|177951|"90185.56958"|"1606.291217"|"1594.682158"|"-4.4"|"-6.59"
144|"Botuverá cave"|312|"BT-2"|177952|"90290.07759"|"1632.467865"|"1617.130919"|"-4.28"|"-6.35"
144|"Botuverá cave"|312|"BT-2"|177953|"90395.36391"|"1654.490208"|"1631.941393"|"-4.43"|"-6.22"
144|"Botuverá cave"|312|"BT-2"|177954|"90500.95311"|"1679.133996"|"1658.520339"|"-4.36"|"-6.46"
144|"Botuverá cave"|312|"BT-2"|177955|"90609.76786"|"1690.38784"|"1686.889494"|"-3.94"|"-6.22"
144|"Botuverá cave"|312|"BT-2"|177956|"90717.80941"|"1700.852373"|"1709.397347"|"-4.2"|"-6.45"
144|"Botuverá cave"|312|"BT-2"|177957|"90820.62334"|"1729.006864"|"1732.16793"|"-4.22"|"-6.27"
144|"Botuverá cave"|312|"BT-2"|177958|"90929.36841"|"1755.278897"|"1767.706264"|"-3.97"|"-6.14"
144|"Botuverá cave"|312|"BT-2"|177959|"91040.80021"|"1765.874947"|"1785.550306"|"-4.57"|"-6.4"
144|"Botuverá cave"|312|"BT-2"|177960|"91152.36783"|"1781.801045"|"1805.513423"|"-4.23"|"-6.56"
144|"Botuverá cave"|312|"BT-2"|177961|"91254.54165"|"1809.454178"|"1816.78284"|"-4.36"|"-6.48"
144|"Botuverá cave"|312|"BT-2"|177962|"91363.03544"|"1831.199322"|"1834.674889"|"-4.51"|"-6.45"
144|"Botuverá cave"|312|"BT-2"|177963|"91466.13133"|"1851.693068"|"1844.758766"|"-4.33"|"-6.42"
144|"Botuverá cave"|312|"BT-2"|177964|"91579.56982"|"1869.598064"|"1863.717095"|"-4.26"|"-6.45"
144|"Botuverá cave"|312|"BT-2"|177965|"91800.33514"|"1896.712455"|"1904.686235"|"-4.45"|"-6.49"
144|"Botuverá cave"|312|"BT-2"|177966|"91907.53867"|"1919.470418"|"1919.737668"|"-4.5"|"-6.69"
144|"Botuverá cave"|312|"BT-2"|177967|"92017.5992"|"1936.10236"|"1929.026301"|"-4.55"|"-6.72"
144|"Botuverá cave"|312|"BT-2"|177968|"92123.59395"|"1967.94322"|"1937.958185"|"-4.33"|"-6.78"
144|"Botuverá cave"|312|"BT-2"|177969|"92235.00338"|"1979.656776"|"1952.402346"|"-4.23"|"-6.55"
144|"Botuverá cave"|312|"BT-2"|177970|"92343.72002"|"2005.425022"|"1980.165007"|"-4.32"|"-6.93"
144|"Botuverá cave"|312|"BT-2"|177971|"92453.90006"|"2034.671557"|"2006.595215"|"-4.57"|"-7.16"
144|"Botuverá cave"|312|"BT-2"|177972|"92559.74517"|"2062.999782"|"2022.276245"|"-3.75"|"-7.21"
144|"Botuverá cave"|312|"BT-2"|177973|"92661.08934"|"2101.689363"|"2032.810107"|"-4.28"|"-5.81"
144|"Botuverá cave"|312|"BT-2"|177974|"92767.14098"|"2127.156477"|"2063.223877"|"-4.47"|"-6.29"
144|"Botuverá cave"|312|"BT-2"|177975|"92943.92154"|"2105.855091"|"2045.956477"|"-4.13"|"-6.06"
144|"Botuverá cave"|312|"BT-2"|177976|"93134.8637"|"2073.485359"|"2018.075395"|"-3.67"|"-5.73"
144|"Botuverá cave"|312|"BT-2"|177977|"93328.6998"|"2029.29377"|"1991.346628"|"-3.84"|"-5.75"
144|"Botuverá cave"|312|"BT-2"|177978|"93532.18541"|"1978.942609"|"1973.622147"|"-3.61"|"-5.64"
144|"Botuverá cave"|312|"BT-2"|177979|"93727.26583"|"1935.587899"|"1956.543526"|"-4.13"|"-6.02"
144|"Botuverá cave"|312|"BT-2"|177980|"93918.94143"|"1890.757593"|"1933.157694"|"-3.89"|"-6.27"
144|"Botuverá cave"|312|"BT-2"|177982|"94299.19751"|"1816.963949"|"1854.919062"|"-3.49"|"-5.51"
144|"Botuverá cave"|312|"BT-2"|177983|"94488.2511"|"1786.327894"|"1829.820224"|"-3.46"|"-5.85"
144|"Botuverá cave"|312|"BT-2"|177984|"94677.09027"|"1759.745271"|"1801.547597"|"-3.61"|"-6.26"
144|"Botuverá cave"|312|"BT-2"|177985|"94870.95225"|"1736.088408"|"1769.500911"|"-3.53"|"-5.96"
144|"Botuverá cave"|312|"BT-2"|177986|"95065.76915"|"1708.555155"|"1741.531048"|"-2.7"|"-4.59"
144|"Botuverá cave"|312|"BT-2"|177987|"95253.91445"|"1679.32016"|"1710.98283"|"-3.41"|"-6.22"
144|"Botuverá cave"|312|"BT-2"|177988|"95452.03149"|"1643.492686"|"1700.702649"|"-3.15"|"-5.74"
144|"Botuverá cave"|312|"BT-2"|177989|"95642.00452"|"1616.87616"|"1677.052923"|"-3.36"|"-6.43"
144|"Botuverá cave"|312|"BT-2"|177990|"95829.11817"|"1578.633153"|"1641.462333"|"-3.06"|"-6.13"
144|"Botuverá cave"|312|"BT-2"|177991|"96014.59093"|"1552.344578"|"1608.944653"|"-3.16"|"-6.29"
144|"Botuverá cave"|312|"BT-2"|177992|"96205.53374"|"1535.201572"|"1581.287557"|"-3.02"|"-6.01"
144|"Botuverá cave"|312|"BT-2"|177993|"96401.71807"|"1505.149424"|"1537.898207"|"-2.73"|"-5.85"
