site_id,site_name,entity_id,entity_name,sample_id,age_bp,age_uncert_pos,age_uncert_neg,d18o,d13c
277,Huagapo cave,598,P00-H1,373690,-63.99563525,265.0821835,268.3297988,-12.76,-5.76
277,Huagapo cave,598,P00-H1,373691,-58.53941645,262.0930021,265.3327806,-13.11,-6.07
277,Huagapo cave,598,P00-H1,373692,-53.0878621,259.1084851,262.3310979,-13.57,-6.24
277,Huagapo cave,598,P00-H1,373693,-47.62485889,256.1125193,259.3408641,-12.62,-5.76
277,Huagapo cave,598,P00-H1,373694,-36.6874086,250.1091437,253.3718403,-13.54,-6.26
277,Huagapo cave,598,P00-H1,373695,-31.21868345,247.107456,250.3873284,-13.27,-6.12
277,Huagapo cave,598,P00-H1,373696,-25.74995831,244.1057682,247.4028166,-13.58,-6.46
277,Huagapo cave,598,P00-H1,373697,-20.28123316,241.1040804,244.4183047,-13.25,-6.35
277,Huagapo cave,598,P00-H1,373698,-14.81942561,238.1093102,241.4268752,-13.06,-6.23
277,Huagapo cave,598,P00-H1,373699,-9.365094354,235.1220164,238.4279694,-12.76,-6.02
277,Huagapo cave,598,P00-H1,373700,-3.9107631,232.1347225,235.4290637,-13.68,-6.48
277,Huagapo cave,598,P00-H1,373701,1.560452369,229.1305444,232.4470421,-12.88,-6.09
277,Huagapo cave,598,P00-H1,373702,7.034475552,226.1235586,229.4678283,-13.59,-6.47
277,Huagapo cave,598,P00-H1,373703,12.50849874,223.1165728,226.4886144,-13.08,-6.36
277,Huagapo cave,598,P00-H1,373704,17.98252192,220.109587,223.5094006,-13.69,-6.49
277,Huagapo cave,598,P00-H1,373705,23.4565451,217.1026011,220.5301868,-13.42,-6.55
277,Huagapo cave,598,P00-H1,373706,28.93056829,214.0956153,217.5509729,-13.08,-6.31
277,Huagapo cave,598,P00-H1,373707,34.40459147,211.0886295,214.5717591,-12.93,-6.25
277,Huagapo cave,598,P00-H1,373708,39.90116726,208.0586207,211.6150979,-13.03,-6.43
277,Huagapo cave,598,P00-H1,373709,45.39825822,205.0156724,208.6589518,-13.57,-6.68
277,Huagapo cave,598,P00-H1,373710,50.89534917,201.9727241,205.7028057,-13.54,-6.64
277,Huagapo cave,598,P00-H1,373711,56.39244013,198.9297758,202.7466597,-13.23,-6.31
277,Huagapo cave,598,P00-H1,373712,61.88953109,195.8868276,199.7905136,-13.41,-6.48
277,Huagapo cave,598,P00-H1,373713,67.38662205,192.8595638,196.8343675,-13.5,-6.32
277,Huagapo cave,598,P00-H1,373714,72.883713,189.8375777,193.8782215,-13.47,-6.38
277,Huagapo cave,598,P00-H1,373715,78.38080396,186.8155916,190.9220754,-13.44,-6.17
277,Huagapo cave,598,P00-H1,373716,83.86428482,183.8072156,187.9523192,-13.43,-6.37
277,Huagapo cave,598,P00-H1,373717,89.31211748,180.8344878,184.9469149,-13.49,-6.31
277,Huagapo cave,598,P00-H1,373718,94.75995014,177.8617599,181.9415105,-13.64,-6.36
277,Huagapo cave,598,P00-H1,373719,100.223486,174.8733289,178.9518094,-13.01,-6
277,Huagapo cave,598,P00-H1,373720,105.7211808,171.8507389,175.979255,-13.31,-6.26
277,Huagapo cave,598,P00-H1,373721,111.2188756,168.828149,172.9909712,-13.69,-6.43
277,Huagapo cave,598,P00-H1,373722,116.7165704,165.805559,170.0026873,-13.48,-6.26
277,Huagapo cave,598,P00-H1,373723,122.2142652,162.7829691,167.0144035,-13.19,-6.06
277,Huagapo cave,598,P00-H1,373724,127.71196,159.7603791,164.0261197,-13.55,-6.29
277,Huagapo cave,598,P00-H1,373725,133.2096548,156.7377891,161.0378359,-13.6,-6.18
277,Huagapo cave,598,P00-H1,373726,138.7073496,153.7151992,158.049552,-13.78,-6.23
277,Huagapo cave,598,P00-H1,373727,144.1486121,150.7490415,155.0048359,-13.71,-5.95
277,Huagapo cave,598,P00-H1,373728,149.6686506,147.7041079,152.0388958,-13.36,-6.65
277,Huagapo cave,598,P00-H1,373729,155.2004339,144.6474293,149.0847005,-13.29,-6.72
277,Huagapo cave,598,P00-H1,373730,160.6981287,141.6248394,146.0964167,-13.29,-6.37
277,Huagapo cave,598,P00-H1,373731,166.173568,138.6245049,143.0760608,-13.33,-6.57
277,Huagapo cave,598,P00-H1,373732,171.6100092,135.6631686,140.0120994,-13.43,-6.56
277,Huagapo cave,598,P00-H1,373733,177.0464504,132.700219,136.9481381,-13.65,-6.6
277,Huagapo cave,598,P00-H1,373734,182.4828916,129.6945278,133.8841767,-12.94,-6.17
277,Huagapo cave,598,P00-H1,373735,187.9301873,126.677982,130.83107,-13.59,-6.62
277,Huagapo cave,598,P00-H1,373736,193.392256,123.6466632,127.7927362,-13.5,-6.55
277,Huagapo cave,598,P00-H1,373737,198.8543248,120.6153445,124.7544024,-13.81,-6.67
277,Huagapo cave,598,P00-H1,373738,204.3163935,117.5840257,121.7160686,-13.41,-6.39
277,Huagapo cave,598,P00-H1,373739,209.7784622,114.5527069,118.6777347,-13.6,-6.59
277,Huagapo cave,598,P00-H1,373740,215.2405309,111.5213882,115.6394009,-13.76,-6.52
277,Huagapo cave,598,P00-H1,373741,220.7025996,108.4900694,112.5867264,-13.48,-6.44
277,Huagapo cave,598,P00-H1,373742,226.1646683,105.4775718,109.5138226,-13.48,-6.24
277,Huagapo cave,598,P00-H1,373743,237.1946671,99.42808772,103.4618701,-13.85,-6.49
277,Huagapo cave,598,P00-H1,373744,242.6973967,96.43297338,100.4218874,-13.82,-6.5
277,Huagapo cave,598,P00-H1,373745,248.1107125,93.52727291,97.3277788,-13.66,-6.22
277,Huagapo cave,598,P00-H1,373746,253.5084319,90.6371688,94.15684109,-13.63,-6.25
277,Huagapo cave,598,P00-H1,373747,258.9357344,87.7174816,91.03629931,-13.74,-6.18
277,Huagapo cave,598,P00-H1,373748,264.4029323,84.75789894,87.96183773,-14.16,-6.37
277,Huagapo cave,598,P00-H1,373749,269.8178622,81.85058438,84.83510807,-13.39,-5.87
277,Huagapo cave,598,P00-H1,373750,275.2622622,78.91379964,81.73784857,-13.59,-6.1
277,Huagapo cave,598,P00-H1,373751,286.2344764,72.95681596,75.62430902,-14.29,-6.71
277,Huagapo cave,598,P00-H1,373752,291.7327687,69.96613897,72.57818929,-12.78,-6.02
277,Huagapo cave,598,P00-H1,373753,297.1852538,67.02126915,69.48626237,-13.59,-6.25
277,Huagapo cave,598,P00-H1,373754,302.6735202,64.04061803,66.46657812,-13.63,-6.28
277,Huagapo cave,598,P00-H1,373755,308.2392543,60.98249918,63.45589643,-13.85,-6.69
277,Huagapo cave,598,P00-H1,373756,313.7082651,58.14595444,60.34213017,-13.75,-6.38
277,Huagapo cave,598,P00-H1,373757,319.1925426,55.20384861,57.27739843,-13.59,-6.27
277,Huagapo cave,598,P00-H1,373758,324.6371274,52.43010263,54.21607599,-13.55,-6.31
277,Huagapo cave,598,P00-H1,373759,335.5611343,46.79927026,48.07846602,-13.39,-6.21
277,Huagapo cave,598,P00-H1,373760,341.1278659,43.63316672,45.09743062,-13.62,-6.25
277,Huagapo cave,598,P00-H1,373761,346.6031445,40.70405189,42.0198532,-13.87,-6.28
277,Huagapo cave,598,P00-H1,373762,352.0948957,37.938479,39.06954413,-13.25,-6.02
277,Huagapo cave,598,P00-H1,373763,357.5748832,35.16327191,36.09867574,-13.25,-5.94
277,Huagapo cave,598,P00-H1,373764,362.961885,32.26196645,32.91231895,-13.42,-5.93
277,Huagapo cave,598,P00-H1,373765,368.3879413,29.25239999,29.83497226,-13.45,-5.87
277,Huagapo cave,598,P00-H1,373766,373.8264456,26.32060459,26.91035095,-13.24,-5.78
277,Huagapo cave,598,P00-H1,373767,379.3930244,23.54930265,24.11692613,-13.37,-5.74
277,Huagapo cave,598,P00-H1,373768,384.8737245,20.62404478,21.25818233,-13.74,-5.89
277,Huagapo cave,598,P00-H1,373769,390.2416289,17.74425204,18.25617529,-13.14,-5.88
277,Huagapo cave,598,P00-H1,373770,395.7633262,14.70054738,15.47529183,-13.69,-6.21
277,Huagapo cave,598,P00-H1,373771,401.2144912,11.92132741,12.62145987,-13.4,-6.2
277,Huagapo cave,598,P00-H1,373772,406.7437389,9.234906902,9.821507254,-13.42,-6.39
277,Huagapo cave,598,P00-H1,373773,412.2021118,6.665390721,6.851966392,-13.68,-6.44
277,Huagapo cave,598,P00-H1,373774,417.5619762,4.421619969,4.378813053,-13.52,-6.4
277,Huagapo cave,598,P00-H1,373775,423.0760698,3.253420689,3.369109782,-13.78,-6.31
277,Huagapo cave,598,P00-H1,373776,427.3391526,3.207402909,3.360765521,-13.3,-6.02
277,Huagapo cave,598,P00-H1,373777,431.5975624,3.171249533,3.345484198,-13.51,-6.12
277,Huagapo cave,598,P00-H1,373778,435.8470927,3.144224206,3.317847631,-13.56,-6.14
277,Huagapo cave,598,P00-H1,373779,440.1038091,3.10682938,3.283923368,-13.67,-6.08
277,Huagapo cave,598,P00-H1,373780,444.3665274,3.078703951,3.253154331,-13.68,-6.06
277,Huagapo cave,598,P00-H1,373781,448.6147655,3.055136236,3.207672778,-13.86,-6.13
277,Huagapo cave,598,P00-H1,373782,452.8684564,3.03400906,3.174552209,-13.4,-5.88
277,Huagapo cave,598,P00-H1,373783,457.1223025,3.00154787,3.129442195,-13.42,-5.86
277,Huagapo cave,598,P00-H1,373784,461.3692559,2.985264975,3.095862756,-13.91,-5.83
277,Huagapo cave,598,P00-H1,373785,465.6373725,2.943065389,3.085902864,-13.56,-5.8
277,Huagapo cave,598,P00-H1,373786,474.1531835,2.894221086,3.013590856,-13.14,-5.65
277,Huagapo cave,598,P00-H1,373787,478.412143,2.874630839,2.971458917,-13.12,-5.64
277,Huagapo cave,598,P00-H1,373788,482.6663271,2.858632423,2.924362827,-13.06,-5.67
277,Huagapo cave,598,P00-H1,373789,486.917899,2.827606335,2.877727913,-13.48,-5.86
277,Huagapo cave,598,P00-H1,373790,491.1804086,2.789484905,2.866166934,-13.35,-5.61
277,Huagapo cave,598,P00-H1,373791,495.4409015,2.765326008,2.843459471,-13.56,-5.85
277,Huagapo cave,598,P00-H1,373792,499.6924538,2.738063216,2.801091908,-13.5,-5.83
277,Huagapo cave,598,P00-H1,373793,508.2186679,2.693105501,2.779621438,-13.46,-5.69
277,Huagapo cave,598,P00-H1,373794,512.4828485,2.642087413,2.788072481,-13.26,-5.63
277,Huagapo cave,598,P00-H1,373795,516.7476954,2.614551566,2.789224784,-13.66,-5.99
277,Huagapo cave,598,P00-H1,373796,525.258626,2.574297751,2.762110537,-13.56,-5.96
277,Huagapo cave,598,P00-H1,373797,529.5254842,2.531866238,2.733560613,-13.72,-5.92
277,Huagapo cave,598,P00-H1,373798,533.7748751,2.521975829,2.701138117,-13.73,-5.97
277,Huagapo cave,598,P00-H1,373799,538.0333521,2.493326352,2.691877753,-13.53,-5.91
277,Huagapo cave,598,P00-H1,373800,542.2897609,2.462835791,2.688404279,-13.32,-5.83
277,Huagapo cave,598,P00-H1,373801,546.5480671,2.448912099,2.674155712,-13.7,-6.04
277,Huagapo cave,598,P00-H1,373802,550.8037511,2.450658183,2.67967182,-13.43,-5.96
277,Huagapo cave,598,P00-H1,373803,555.059813,2.448627383,2.679664508,-13.18,-5.68
277,Huagapo cave,598,P00-H1,373804,559.3176972,2.441967542,2.658530026,-13.14,-5.72
277,Huagapo cave,598,P00-H1,373805,563.5788087,2.436536229,2.638148591,-12.72,-5.53
277,Huagapo cave,598,P00-H1,373806,567.834633,2.418681963,2.612606268,-13.35,-5.83
277,Huagapo cave,598,P00-H1,373807,572.0888672,2.407293187,2.595053943,-13.21,-5.79
277,Huagapo cave,598,P00-H1,373808,576.3441294,2.408605143,2.579504795,-12.66,-5.51
277,Huagapo cave,598,P00-H1,373809,580.5973479,2.434037887,2.564568761,-13.16,-5.67
277,Huagapo cave,598,P00-H1,373810,584.8501782,2.411462526,2.557701435,-12.74,-5.56
277,Huagapo cave,598,P00-H1,373811,589.1068343,2.406728056,2.553940204,-13.19,-5.69
277,Huagapo cave,598,P00-H1,373812,593.3534159,2.427583081,2.530615368,-13.5,-5.76
277,Huagapo cave,598,P00-H1,373813,597.613372,2.404385911,2.515826324,-13.29,-5.82
277,Huagapo cave,598,P00-H1,373814,601.8674747,2.378736412,2.501194184,-13.2,-5.82
277,Huagapo cave,598,P00-H1,373815,606.1206329,2.36266891,2.474925394,-13.02,-5.7
277,Huagapo cave,598,P00-H1,373816,610.3719414,2.35038277,2.446216092,-13.25,-5.7
