site_id,site_name,entity_id,entity_name,sample_id,age_bp,age_uncert_pos,age_uncert_neg,d18o,d13c
10,Jaraguá cave,448,JAR1,305012,592.885771,13.28166832,12.79997797,-3.7870167208,-7.35
10,Jaraguá cave,447,JAR4,304933,595.4022491,8.667748731,8.763244892,-3.47,-7.67
10,Jaraguá cave,448,JAR1,305013,596.6054838,12.72863816,12.25659587,-4.14436073699,-7.66
10,Jaraguá cave,448,JAR1,305014,600.3290981,12.03348315,11.84435017,-4.84579463026,-7.58
10,Jaraguá cave,447,JAR4,304934,600.6976643,8.640344995,8.840913778,-3.14,-7.5
10,Jaraguá cave,448,JAR1,305015,604.1257401,11.45197746,11.58081983,-4.51671920765,-7.1
10,Jaraguá cave,447,JAR4,304935,605.9380073,8.625326052,9.036047036,-3.69,-7.69
10,Jaraguá cave,448,JAR1,305016,607.8379406,11.11575398,11.11312221,-3.8041021345,-6.69
10,Jaraguá cave,447,JAR4,304936,611.2483743,8.879447375,9.50310804,-5.09,-8.44
10,Jaraguá cave,448,JAR1,305017,611.4640639,10.92266304,10.82670676,-3.46881383418,-6.95
10,Jaraguá cave,448,JAR1,305018,615.1924666,10.53994951,10.65375477,-4.04454050181,-7.45
10,Jaraguá cave,447,JAR4,304937,616.5927554,9.26926996,10.02031775,-4.6,-8.07
10,Jaraguá cave,448,JAR1,305019,618.9335943,10.40997628,10.38229179,-4.49487058771,-7.38
10,Jaraguá cave,447,JAR4,304938,621.7821808,9.766220513,10.50481372,-3.85,-7.81
10,Jaraguá cave,448,JAR1,305020,622.6954755,10.21925604,10.26551678,-3.85877545834,-7.4
10,Jaraguá cave,448,JAR1,305021,626.3795983,10.16236956,10.19456867,-3.76206166201,-6.73
10,Jaraguá cave,447,JAR4,304939,627.0249022,10.31777429,10.99560375,-4.08,-8.08
10,Jaraguá cave,448,JAR1,305022,630.1712755,9.993532722,10.19058786,-4.29346980199,-7.15
10,Jaraguá cave,447,JAR4,304940,632.2685394,11.05282668,11.70366557,-4.33,-8.36
10,Jaraguá cave,448,JAR1,305023,633.9099015,9.86259574,10.07900299,-4.58816730129,-7.3
10,Jaraguá cave,447,JAR4,304941,637.4527709,11.69842963,12.4544447,-4.48,-8.46
10,Jaraguá cave,448,JAR1,305024,637.4781882,10.04329598,9.727007765,-4.69606427749,-7.24
10,Jaraguá cave,447,JAR4,304942,640.6159091,11.4120696,11.80195405,-4.15,-7.56
10,Jaraguá cave,448,JAR1,305025,641.2243824,10.29261391,9.80788526,-4.47799226993,-7.33
10,Jaraguá cave,447,JAR4,304943,643.6145548,10.78119837,11.09143964,-3.87,-7.36
10,Jaraguá cave,448,JAR1,305026,645.0106686,10.42654147,10.10557868,-4.26602959212,-7.32
10,Jaraguá cave,447,JAR4,304944,646.634193,10.1269388,10.48517906,-4.5,-7.89
10,Jaraguá cave,448,JAR1,305027,648.6634686,10.47144706,10.10736613,-3.60922487038,-7.16
10,Jaraguá cave,447,JAR4,304945,649.6585819,9.606857109,9.918624253,-4.83,-8.24
10,Jaraguá cave,448,JAR1,305028,652.3625843,10.54631358,10.2814697,-3.86364221254,-6.95
10,Jaraguá cave,447,JAR4,304946,652.5481076,9.322426773,9.214751713,-5.4,-8.43
10,Jaraguá cave,447,JAR4,304947,655.59704,8.895178266,8.886185899,-4.84,-8.38
10,Jaraguá cave,448,JAR1,305029,656.1451933,10.64721938,10.63656143,-3.55051317604,-7.29
10,Jaraguá cave,447,JAR4,304948,658.5825909,8.487712666,8.454072672,-4.7,-8.26
10,Jaraguá cave,448,JAR1,305030,659.8464046,10.95396451,10.78233676,-3.91800489249,-7.52
10,Jaraguá cave,447,JAR4,304949,661.6134608,8.145742678,8.034603152,-4.5,-8.15
10,Jaraguá cave,447,JAR4,304950,664.6567284,7.910187129,7.724812911,-4.4,-8.02
10,Jaraguá cave,448,JAR1,305031,667.187263,11.8560932,11.16137521,-4.30599910537,-7.59
10,Jaraguá cave,447,JAR4,304951,667.6868995,7.740820015,7.610280803,-4.81,-8.65
10,Jaraguá cave,707,JAR2,420395,668.738867738072,100.447550554775,108.286519557642,-3.28,-6.16
10,Jaraguá cave,447,JAR4,304952,670.654238,7.720918534,7.67319367,-5,-8.7
10,Jaraguá cave,448,JAR1,305032,670.9211031,12.33352416,11.56330664,-4.09890318176,-7.57
10,Jaraguá cave,447,JAR4,304953,673.5659411,7.912214649,7.508746652,-5.12,-8.8
10,Jaraguá cave,448,JAR1,305033,674.5917265,12.85390428,12.0558452,-4.23662197096,-7.58
10,Jaraguá cave,447,JAR4,304954,676.6513907,8.115796284,7.950078884,-4.67,-8.62
10,Jaraguá cave,448,JAR1,305034,678.3255657,13.16689715,12.54904683,-4.34141250831,-7.14
10,Jaraguá cave,447,JAR4,304955,679.6670071,8.292933036,8.085003915,-4.15,-8.2
10,Jaraguá cave,448,JAR1,305035,682.0215901,13.6558967,12.92067013,-4.33095416417,-7.52
10,Jaraguá cave,447,JAR4,304956,682.6607809,8.413971067,8.454116716,-4.96,-8.56
10,Jaraguá cave,707,JAR2,420396,683.586751183836,107.160534282868,115.433377999186,-3.1,-6.17
10,Jaraguá cave,447,JAR4,304957,685.6195415,8.716950599,8.77579521,-4.6,-8.56
10,Jaraguá cave,447,JAR4,304958,688.6607281,9.15558151,9.407153055,-4.3,-8.44
10,Jaraguá cave,448,JAR1,305036,691.0157637,13.42035601,12.68838736,-3.7287932604,-7.64
10,Jaraguá cave,447,JAR4,304959,691.6881323,9.659295714,9.991182141,-4.12,-7.99
10,Jaraguá cave,447,JAR4,304960,695.1491696,9.107918082,9.634703159,-4.27,-8.19
10,Jaraguá cave,707,JAR2,420397,698.641602163025,113.452114781931,121.34654673388,-3.57,-6.5
